	id	treatment	condition	day	bw	bwc	score	mgs	mgs30	mgs180	bur2h	burON	hr	hrv	temp	act
633	TDSS_032	Sham	Metamizol	1	17.3	95.1	1	0	NA	NA	37.5630857966835	84.7873107426099	NA	NA	NA	NA
634	TDSS_032	Sham	Metamizol	2	17.7	97.3	0	0.053125	NA	NA	51.9826964671954	87.7433309300649	NA	NA	NA	NA
635	TDSS_032	Sham	Metamizol	3	17.7	97.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
636	TDSS_032	Sham	Metamizol	4	17.7	97.3	0	0.184375	NA	NA	48.2437275985663	84.0860215053764	NA	NA	NA	NA
637	TDSS_032	Sham	Metamizol	5	16.4	90.1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
638	TDSS_032	Sham	Metamizol	6	18.3	100.5	0	0.025	NA	NA	NA	NA	NA	NA	NA	NA
639	TDSS_032	Sham	Metamizol	7	18.4	101.1	0	NA	NA	NA	68.9752650176679	98.1625441696113	NA	NA	NA	NA
640	TDSS_032	Sham	Metamizol	8	18.8	103.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
641	TDSS_032	Sham	Metamizol	9	18.6	102.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
642	TDSS_032	Sham	Metamizol	10	18.6	102.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
643	TDSS_032	Sham	Metamizol	11	18.5	101.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
644	TDSS_032	Sham	Metamizol	12	18.8	103.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
645	TDSS_032	Sham	Metamizol	13	19.7	108.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
646	TDSS_032	Sham	Metamizol	14	19.4	106.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
647	TDSS_032	Sham	Metamizol	15	19.5	107.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
648	TDSS_032	Sham	Metamizol	16	19.3	106	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
649	TDSS_032	Sham	Metamizol	17	19.5	107.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
650	TDSS_032	Sham	Metamizol	18	19.5	107.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
651	TDSS_032	Sham	Metamizol	19	19.5	107.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
652	TDSS_032	Sham	Metamizol	20	19.9	109.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
653	TDSS_032	Sham	Metamizol	21	19.6	107.7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
654	TDSS_032	Sham	Metamizol	22	19.8	108.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
655	TDSS_032	Sham	Metamizol	23	20.3	111.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
656	TDSS_032	Sham	Metamizol	24	19.8	108.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
657	TDSS_032	Sham	Metamizol	25	20	109.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
658	TDSS_032	Sham	Metamizol	26	20.1	110.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
659	TDSS_032	Sham	Metamizol	27	19.7	108.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
660	TDSS_032	Sham	Metamizol	28	19.9	109.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
661	TDSS_033	Sham	Metamizol	-1	19.9	100	0	0.190625	NA	NA	68.0674829447103	91.9020975460747	NA	NA	NA	NA
662	TDSS_033	Sham	Metamizol	0	19	95.5	1	0.1125	1.1375	0.809375	34.7670250896057	78.9247311827957	NA	NA	NA	NA
663	TDSS_033	Sham	Metamizol	1	19.5	98	0	0.1125	NA	NA	79.5977011494253	100	NA	NA	NA	NA
664	TDSS_033	Sham	Metamizol	2	19.8	99.5	0	0.075	NA	NA	83.8549075391181	98.0796586059744	NA	NA	NA	NA
665	TDSS_033	Sham	Metamizol	3	20.1	101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
666	TDSS_033	Sham	Metamizol	4	20.5	103	0	0.075	NA	NA	82.1454283657307	93.5925125989921	NA	NA	NA	NA
667	TDSS_033	Sham	Metamizol	5	20.2	101.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
668	TDSS_033	Sham	Metamizol	6	20.4	102.5	0	0.05	NA	NA	NA	NA	NA	NA	NA	NA
669	TDSS_033	Sham	Metamizol	7	20.3	102	0	NA	NA	NA	77.9588944011339	98.2990786676116	NA	NA	NA	NA
670	TDSS_033	Sham	Metamizol	8	21.2	106.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
671	TDSS_033	Sham	Metamizol	9	21.3	107	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
672	TDSS_033	Sham	Metamizol	10	20.7	104	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
673	TDSS_033	Sham	Metamizol	11	21	105.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
674	TDSS_033	Sham	Metamizol	12	21.6	108.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
675	TDSS_033	Sham	Metamizol	13	21.8	109.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
676	TDSS_033	Sham	Metamizol	14	21.5	108	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
677	TDSS_033	Sham	Metamizol	15	21.5	108	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
678	TDSS_033	Sham	Metamizol	16	21.3	107	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
679	TDSS_033	Sham	Metamizol	17	21.7	109	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
680	TDSS_033	Sham	Metamizol	18	22	110.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
681	TDSS_033	Sham	Metamizol	19	22.1	111.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
682	TDSS_033	Sham	Metamizol	20	21.7	109	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
683	TDSS_033	Sham	Metamizol	21	22.4	112.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
684	TDSS_033	Sham	Metamizol	22	22.1	111.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
685	TDSS_033	Sham	Metamizol	23	22.2	111.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
686	TDSS_033	Sham	Metamizol	24	21.7	109	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
687	TDSS_033	Sham	Metamizol	25	21.9	110.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
688	TDSS_033	Sham	Metamizol	26	22.2	111.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
689	TDSS_033	Sham	Metamizol	27	22.2	111.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
690	TDSS_033	Sham	Metamizol	28	22	110.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
691	TDSS_034	Sham	Metamizol	-1	19.1	100	0	0.0667410714285714	NA	NA	64.708181145189	91.0617124199801	NA	NA	NA	NA
692	TDSS_034	Sham	Metamizol	0	18.4	96.3	1	0.1375	1	0.3125	30.5218012866333	66.9049320943531	NA	NA	NA	NA
693	TDSS_034	Sham	Metamizol	1	18.4	96.3	1	0.040625	NA	NA	79.6137339055794	100	NA	NA	NA	NA
694	TDSS_034	Sham	Metamizol	2	18.4	96.3	1	0.0625	NA	NA	73.3812949640288	98.2014388489209	NA	NA	NA	NA
695	TDSS_034	Sham	Metamizol	3	18.7	97.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
696	TDSS_034	Sham	Metamizol	4	18.8	98.4	0	0.125	NA	NA	84.6153846153846	92.2364672364672	NA	NA	NA	NA
697	TDSS_034	Sham	Metamizol	5	18.8	98.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
698	TDSS_034	Sham	Metamizol	6	19	99.5	0	0.134821428571429	NA	NA	NA	NA	NA	NA	NA	NA
699	TDSS_034	Sham	Metamizol	7	18.8	98.4	0	NA	NA	NA	68.9237348538845	89.4511760513186	NA	NA	NA	NA
700	TDSS_034	Sham	Metamizol	8	19	99.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
701	TDSS_034	Sham	Metamizol	9	19.2	100.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
702	TDSS_034	Sham	Metamizol	10	19.3	101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
703	TDSS_034	Sham	Metamizol	11	19.4	101.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
704	TDSS_034	Sham	Metamizol	12	19.4	101.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
705	TDSS_034	Sham	Metamizol	13	20.4	106.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
706	TDSS_034	Sham	Metamizol	14	19.9	104.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
707	TDSS_034	Sham	Metamizol	15	19.6	102.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
708	TDSS_034	Sham	Metamizol	16	19.7	103.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
709	TDSS_034	Sham	Metamizol	17	19.8	103.7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
710	TDSS_034	Sham	Metamizol	18	20.1	105.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
711	TDSS_034	Sham	Metamizol	19	20.4	106.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
712	TDSS_034	Sham	Metamizol	20	20	104.7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
713	TDSS_034	Sham	Metamizol	21	20	104.7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
714	TDSS_034	Sham	Metamizol	22	20.1	105.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
715	TDSS_034	Sham	Metamizol	23	21.2	111	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
716	TDSS_034	Sham	Metamizol	24	20.1	105.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
717	TDSS_034	Sham	Metamizol	25	20.6	107.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
718	TDSS_034	Sham	Metamizol	26	20.5	107.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
719	TDSS_034	Sham	Metamizol	27	20.9	109.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
720	TDSS_034	Sham	Metamizol	28	21	109.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
721	TDSS_035	Sham	Metamizol	-1	20.5	100	0	0.1496875	NA	NA	89.338676948052	92.8338068181818	NA	NA	NA	NA
722	TDSS_035	Sham	Metamizol	0	19.5	95.1	1	0.1	0.990625	0.914732142857143	5.74712643678161	78.1609195402299	NA	NA	NA	NA
723	TDSS_035	Sham	Metamizol	1	19.3	94.1	1	0.2375	NA	NA	74.1797432239658	100	NA	NA	NA	NA
724	TDSS_035	Sham	Metamizol	2	19.7	96.1	1	0.16875	NA	NA	64.0057020669993	100	NA	NA	NA	NA
725	TDSS_035	Sham	Metamizol	3	20	97.6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
726	TDSS_035	Sham	Metamizol	4	20.4	99.5	0	0.175	NA	NA	88.2478632478633	98.2193732193732	NA	NA	NA	NA
727	TDSS_035	Sham	Metamizol	5	20.1	98	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
728	TDSS_035	Sham	Metamizol	6	20.2	98.5	0	0.3	NA	NA	NA	NA	NA	NA	NA	NA
729	TDSS_035	Sham	Metamizol	7	19.8	96.6	0	NA	NA	NA	76.8126346015793	100	NA	NA	NA	NA
730	TDSS_035	Sham	Metamizol	8	20.4	99.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
731	TDSS_035	Sham	Metamizol	9	20.7	101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
732	TDSS_035	Sham	Metamizol	10	20.7	101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
733	TDSS_035	Sham	Metamizol	11	20.7	101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
734	TDSS_035	Sham	Metamizol	12	20.9	102	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
735	TDSS_035	Sham	Metamizol	13	21.3	103.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
736	TDSS_035	Sham	Metamizol	14	21.2	103.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
737	TDSS_035	Sham	Metamizol	15	21.2	103.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
738	TDSS_035	Sham	Metamizol	16	21.4	104.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
739	TDSS_035	Sham	Metamizol	17	21.3	103.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
740	TDSS_035	Sham	Metamizol	18	21.4	104.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
741	TDSS_035	Sham	Metamizol	19	21.4	104.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
742	TDSS_035	Sham	Metamizol	20	21.3	103.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
743	TDSS_035	Sham	Metamizol	21	21.6	105.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
744	TDSS_035	Sham	Metamizol	22	21.3	103.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
745	TDSS_035	Sham	Metamizol	23	21.9	106.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
746	TDSS_035	Sham	Metamizol	24	21.6	105.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
747	TDSS_035	Sham	Metamizol	25	21.6	105.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
748	TDSS_035	Sham	Metamizol	26	21.7	105.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
749	TDSS_035	Sham	Metamizol	27	22.6	110.2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
750	TDSS_035	Sham	Metamizol	28	22	107.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
751	TDSS_036	Sham	Metamizol	-1	20.4	100	0	0.2103125	NA	NA	68.8345227818912	92.0341394025605	NA	NA	NA	NA
752	TDSS_036	Sham	Metamizol	0	19.4	95.1	1	0.11875	0.858333333333333	0.546875	42.8468727534148	100	NA	NA	NA	NA
753	TDSS_036	Sham	Metamizol	1	19.2	94.1	1	0.290625	NA	NA	82.5655563430191	96.243798724309	NA	NA	NA	NA
754	TDSS_036	Sham	Metamizol	2	19.9	97.5	0	0.171875	NA	NA	96.2169878658101	96.2169878658101	NA	NA	NA	NA
755	TDSS_036	Sham	Metamizol	3	19.5	95.6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
756	TDSS_036	Sham	Metamizol	4	20.1	98.5	0	0.2	NA	NA	74.7670250896057	91.6129032258064	NA	NA	NA	NA
757	TDSS_036	Sham	Metamizol	5	19.5	95.6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
758	TDSS_036	Sham	Metamizol	6	20	98	0	0.125	NA	NA	NA	NA	NA	NA	NA	NA
759	TDSS_036	Sham	Metamizol	7	19.9	97.5	0	NA	NA	NA	87.7130681818182	95.5965909090909	NA	NA	NA	NA
760	TDSS_036	Sham	Metamizol	8	20.3	99.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
761	TDSS_036	Sham	Metamizol	9	20.6	101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
762	TDSS_036	Sham	Metamizol	10	20.5	100.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
763	TDSS_036	Sham	Metamizol	11	20.4	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
764	TDSS_036	Sham	Metamizol	12	20.1	98.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
765	TDSS_036	Sham	Metamizol	13	21.2	103.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
766	TDSS_036	Sham	Metamizol	14	21.3	104.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
767	TDSS_036	Sham	Metamizol	15	21.3	104.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
768	TDSS_036	Sham	Metamizol	16	21.4	104.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
769	TDSS_036	Sham	Metamizol	17	20.7	101.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
770	TDSS_036	Sham	Metamizol	18	21.2	103.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
771	TDSS_036	Sham	Metamizol	19	21.4	104.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
772	TDSS_036	Sham	Metamizol	20	21.7	106.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
773	TDSS_036	Sham	Metamizol	21	21.1	103.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
774	TDSS_036	Sham	Metamizol	22	21.1	103.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
775	TDSS_036	Sham	Metamizol	23	21.6	105.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
776	TDSS_036	Sham	Metamizol	24	21.8	106.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
777	TDSS_036	Sham	Metamizol	25	21.6	105.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
778	TDSS_036	Sham	Metamizol	26	21.8	106.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
779	TDSS_036	Sham	Metamizol	27	21.6	105.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
780	TDSS_036	Sham	Metamizol	28	22.1	108.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
781	TDSS_037	Sham	Metamizol	-1	17.9	100	0	0.146875	NA	NA	70.8900449032674	94.2463766415254	NA	NA	NA	NA
782	TDSS_037	Sham	Metamizol	0	17.5	97.8	0	0.148214285714286	0.7125	0.35	57.1224051539012	92.7702219040802	NA	NA	NA	NA
783	TDSS_037	Sham	Metamizol	1	17.9	100	0	0.0375	NA	NA	100	100	NA	NA	NA	NA
784	TDSS_037	Sham	Metamizol	2	18.3	102.2	0	0.303125	NA	NA	82.5806451612903	93.7634408602151	NA	NA	NA	NA
785	TDSS_037	Sham	Metamizol	3	18.1	101.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
786	TDSS_037	Sham	Metamizol	4	18.1	101.1	0	0.15	NA	NA	76.9618430525558	100	NA	NA	NA	NA
787	TDSS_037	Sham	Metamizol	5	18.4	102.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
788	TDSS_037	Sham	Metamizol	6	18.9	105.6	0	0.0875	NA	NA	NA	NA	NA	NA	NA	NA
789	TDSS_037	Sham	Metamizol	7	19.2	107.3	0	NA	NA	NA	82.1937321937322	100	NA	NA	NA	NA
790	TDSS_037	Sham	Metamizol	8	18.6	103.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
791	TDSS_037	Sham	Metamizol	9	18.6	103.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
792	TDSS_037	Sham	Metamizol	10	19.2	107.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
793	TDSS_037	Sham	Metamizol	11	19.3	107.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
794	TDSS_037	Sham	Metamizol	12	20	111.7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
795	TDSS_037	Sham	Metamizol	13	19.6	109.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
796	TDSS_037	Sham	Metamizol	14	20.1	112.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
797	TDSS_037	Sham	Metamizol	15	20.2	112.8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
798	TDSS_037	Sham	Metamizol	16	20.4	114	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
799	TDSS_037	Sham	Metamizol	17	20.3	113.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
800	TDSS_037	Sham	Metamizol	18	20.4	114	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
801	TDSS_037	Sham	Metamizol	19	20.3	113.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
802	TDSS_037	Sham	Metamizol	20	20	111.7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
803	TDSS_037	Sham	Metamizol	21	20.3	113.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
804	TDSS_037	Sham	Metamizol	22	20.3	113.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
805	TDSS_037	Sham	Metamizol	23	20.3	113.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
806	TDSS_037	Sham	Metamizol	24	20.5	114.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
807	TDSS_037	Sham	Metamizol	25	21	117.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
808	TDSS_037	Sham	Metamizol	26	20.3	113.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
809	TDSS_037	Sham	Metamizol	27	21	117.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
810	TDSS_037	Sham	Metamizol	28	21	117.3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
811	TDSS_038	Sham	Metamizol	-1	20	100	0	0.08	NA	NA	69.7102721685689	95.9286117067868	NA	NA	NA	NA
812	TDSS_038	Sham	Metamizol	0	18.9	94.5	1	0.05625	0.891428571428571	0.440625	21.81947405828	90.1208244491827	NA	NA	NA	NA
813	TDSS_038	Sham	Metamizol	1	18.9	94.5	1	0.025	NA	NA	73.2142857142857	92.2857142857143	NA	NA	NA	NA
814	TDSS_038	Sham	Metamizol	2	19.1	95.5	1	0.06875	NA	NA	64.0569395017794	100	NA	NA	NA	NA
815	TDSS_038	Sham	Metamizol	3	19.4	97	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
816	TDSS_038	Sham	Metamizol	4	19.7	98.5	0	0.025	NA	NA	77.4658027357811	98.2721382289417	NA	NA	NA	NA
817	TDSS_038	Sham	Metamizol	5	19.2	96	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
818	TDSS_038	Sham	Metamizol	6	19.8	99	0	0.0625	NA	NA	NA	NA	NA	NA	NA	NA
819	TDSS_038	Sham	Metamizol	7	20.1	100.5	0	NA	NA	NA	64.3162393162393	100	NA	NA	NA	NA
820	TDSS_038	Sham	Metamizol	8	20	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
821	TDSS_038	Sham	Metamizol	9	20.2	101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
822	TDSS_038	Sham	Metamizol	10	19.9	99.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
823	TDSS_038	Sham	Metamizol	11	20.2	101	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
824	TDSS_038	Sham	Metamizol	12	20.5	102.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
825	TDSS_038	Sham	Metamizol	13	20.8	104	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
826	TDSS_038	Sham	Metamizol	14	20.1	100.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
827	TDSS_038	Sham	Metamizol	15	20.7	103.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
828	TDSS_038	Sham	Metamizol	16	21.1	105.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
829	TDSS_038	Sham	Metamizol	17	20.9	104.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
830	TDSS_038	Sham	Metamizol	18	21	105	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
831	TDSS_038	Sham	Metamizol	19	20.9	104.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
832	TDSS_038	Sham	Metamizol	20	20.7	103.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
833	TDSS_038	Sham	Metamizol	21	20.6	103	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
834	TDSS_038	Sham	Metamizol	22	20.6	103	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
835	TDSS_038	Sham	Metamizol	23	21	105	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
836	TDSS_038	Sham	Metamizol	24	21.1	105.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
837	TDSS_038	Sham	Metamizol	25	21.5	107.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
838	TDSS_038	Sham	Metamizol	26	21	105	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
839	TDSS_038	Sham	Metamizol	27	20.3	101.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
840	TDSS_038	Sham	Metamizol	28	21.3	106.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
